Body,Type,Other,Date,Time,Status,Id,url,Agenda Summary,Agenda Packet,Final Actions,Minutes
Planning Board,Planning Board,,05/25/21,06:30 PM,completed,2878,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2878,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2445&Inline=True,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2378&Inline=True
"Neighborhood & Long Term Planning, Public Facilities, Arts & Celebration Committee",Committee,,05/26/21,10:00 AM,completed,2890,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2890,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2430&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2430&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2359&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2359&Inline=True
City Council,Special,,05/26/21,12:00 PM,cancelled,2902,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2902,,,,
Civic Unity Committee,Committee,,05/27/21,05:00 PM,completed,2912,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2912,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2448&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2448&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2395&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2395&Inline=True
Board of Zoning Appeal,Hearing – Remote,,05/27/21,06:30 PM,completed,2903,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2903,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2440&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2440&Inline=True,,
Economic Development & University Relations Committee,Committees,,06/01/21,03:00 PM,completed,2892,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2892,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2431&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2431&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2374&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2374&Inline=True
City Council,Special,,06/02/21,11:30 AM,completed,2918,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2918,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2457&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2457&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2357&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2357&Inline=True
"Neighborhood & Long Term Planning, Public Facilities, Arts & Celebration Committee",Committee,,06/02/21,02:00 PM,completed,2891,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2891,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2432&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2432&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2420&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2420&Inline=True
Ordinance Committee,Committee,,06/02/21,05:30 PM,completed,2900,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2900,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2438&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2438&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2358&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2358&Inline=True
Housing Committee,Committee,,06/03/21,10:00 AM,completed,2915,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2915,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2454&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2454&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2417&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2417&Inline=True
Community Benefits Advisory Committee,Regular,,06/07/21,04:00 PM,completed,4104,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4104,,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2491&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2491&Inline=True
City Council,Regular,,06/07/21,05:30 PM,completed,2807,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2807,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2467&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2467&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2364&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2364&Inline=True
Economic Development & University Relations Committee,Committees,,06/08/21,11:00 AM,completed,2893,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2893,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2433&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2433&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2383&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2383&Inline=True
Planning Board,Planning Board,,06/08/21,06:30 PM,completed,2879,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2879,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2463&Inline=True,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2389&Inline=True
Health & Environment Committee,Committee,,06/09/21,11:00 AM,completed,2905,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2905,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2443&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2443&Inline=True,,
"Neighborhood & Long Term Planning, Public Facilities, Arts & Celebration Committee",Committee,,06/09/21,05:00 PM,completed,2916,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2916,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2455&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2455&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2423&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2423&Inline=True
Ordinance Committee,Committee,,06/10/21,05:30 PM,completed,2910,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2910,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2450&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2450&Inline=True,,
Board of Zoning Appeal,Hearing – Remote,,06/10/21,06:30 PM,completed,2914,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2914,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2452&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2452&Inline=True,,
City Council,Regular,,06/14/21,05:30 PM,completed,2808,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2808,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2473&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2473&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2368&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2368&Inline=True
"Government Operations, Rules & Claims Committee",Committee,,06/15/21,11:00 AM,cancelled,2911,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2911,,,,
Planning Board,Planning Board,,06/15/21,06:30 PM,completed,2906,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2906,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2469&Inline=True,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2390&Inline=True
City Council,Regular,,06/21/21,05:30 PM,completed,2809,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2809,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2477&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2477&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2371&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2371&Inline=True
Public Safety Committee,Committee,,06/22/21,03:00 PM,completed,2929,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2929,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2474&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2474&Inline=True,,
Planning Board,Planning Board,,06/22/21,06:30 PM,completed,2907,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2907,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2479&Inline=True,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2391&Inline=True
Transportation & Public Utilities Committee,Committee,,06/23/21,05:00 PM,completed,2923,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2923,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2476&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2476&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2373&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2373&Inline=True
Board of Zoning Appeal,Hearing – Remote,,06/24/21,06:30 PM,completed,2924,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2924,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2468&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2468&Inline=True,,
City Council,Regular,,06/28/21,05:30 PM,completed,2810,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2810,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2483&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2483&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2376&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2376&Inline=True
"Government Operations, Rules & Claims Committee",Committee,,06/29/21,11:00 AM,completed,2930,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2930,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2475&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2475&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2382&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2382&Inline=True
Planning Board,Planning Board,,06/29/21,06:30 PM,completed,2908,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2908,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2481&Inline=True,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2392&Inline=True
Human Services & Veterans Committee,Committee,,06/30/21,11:00 AM,completed,2931,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2931,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2478&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2478&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2421&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2421&Inline=True
"Government Operations, Rules & Claims Committee",Committee,,07/12/21,05:30 PM,completed,3940,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=3940,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3487&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3487&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2379&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2379&Inline=True
Planning Board,Planning Board,,07/13/21,06:30 PM,completed,2909,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2909,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3490&Inline=True,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2398&Inline=True
Transportation & Public Utilities Committee,Committee,,07/14/21,10:00 AM,completed,2932,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2932,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2480&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2480&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2380&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2380&Inline=True
Health & Environment Committee,Committee,,07/14/21,02:00 PM,completed,3938,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=3938,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3485&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3485&Inline=True,,
Board of Zoning Appeal,Hearing – Remote,,07/15/21,06:00 PM,completed,2933,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2933,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2482&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2482&Inline=True,,
Planning Board,Planning Board,,07/20/21,06:30 PM,completed,3934,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=3934,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3492&Inline=True,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2399&Inline=True
Public Safety Committee,Committee,,07/21/21,02:00 PM,completed,2917,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2917,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2456&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2456&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2482&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2482&Inline=True
Ordinance Committee,Committee,,07/26/21,05:30 PM,completed,2935,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2935,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2485&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2485&Inline=True,,
Finance Committee,Committee,,07/27/21,10:00 AM,completed,3937,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=3937,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3484&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3484&Inline=True,,
Public Safety Committee,Committee,,07/28/21,02:00 PM,completed,3943,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=3943,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3491&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3491&Inline=True,,
Ordinance Committee,Committee,,07/28/21,05:30 PM,completed,2934,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2934,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2484&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2484&Inline=True,,
Board of Zoning Appeal,Hearing – Remote,,07/29/21,06:00 PM,completed,3939,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=3939,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3486&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3486&Inline=True,,
City Council,Special,,08/02/21,05:30 PM,completed,2894,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2894,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3495&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3495&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2387&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2387&Inline=True
Planning Board,Planning Board,,08/03/21,06:30 PM,completed,3935,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=3935,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3496&Inline=True,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2400&Inline=True
"Government Operations, Rules & Claims Committee",Committee,,08/04/21,11:00 AM,completed,3941,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=3941,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3488&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3488&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2388&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2388&Inline=True
Community Benefits Advisory Committee,Regular,,08/09/21,04:00 PM,completed,4105,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=4105,,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2492&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2492&Inline=True
Human Services & Veterans Committee,Committee,,08/10/21,05:00 PM,completed,3953,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=3953,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3497&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3497&Inline=True,,
"Government Operations, Rules & Claims Committee",Committee,,08/11/21,05:30 PM,cancelled,3942,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=3942,,,,
Planning Board,Planning Board,,08/17/21,06:30 PM,completed,3945,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=3945,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3499&Inline=True,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2409&Inline=True
"Neighborhood & Long Term Planning, Public Facilities, Arts & Celebration Committee",Committee,,08/24/21,01:00 PM,completed,3947,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=3947,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3493&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3493&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2419&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2419&Inline=True
Housing Committee,Committee,,08/30/21,11:00 AM,cancelled,3948,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=3948,,,,
Planning Board,Planning Board,,08/31/21,06:30 PM,completed,3951,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=3951,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3504&Inline=True,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2411&Inline=True
Ordinance Committee,Committee,,09/01/21,05:30 PM,completed,3954,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=3954,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3498&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3498&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2394&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2394&Inline=True
Board of Zoning Appeal,Hearing – Remote,,09/02/21,05:45 PM,completed,3976,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=3976,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3505&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3505&Inline=True,,
Ordinance Committee,Committee,,09/09/21,10:00 AM,completed,3975,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=3975,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3503&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3503&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2436&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2436&Inline=True
Board of Zoning Appeal,Hearing – Remote,,09/09/21,06:00 PM,completed,3978,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=3978,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3507&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3507&Inline=True,,
City Council,Regular,,09/13/21,05:30 PM,completed,3949,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=3949,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3508&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3508&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2397&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2397&Inline=True
Planning Board,Planning Board,,09/14/21,06:30 PM,completed,3952,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=3952,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3509&Inline=True,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2412&Inline=True
City Council,Regular,,09/20/21,05:30 PM,completed,3958,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=3958,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3512&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3512&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2401&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2401&Inline=True
Ordinance Committee,Committee,,09/21/21,03:30 PM,completed,3972,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=3972,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3502&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3502&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2402&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2402&Inline=True
Planning Board,Planning Board,,09/21/21,06:30 PM,completed,3973,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=3973,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3511&Inline=True,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2414&Inline=True
Ordinance Committee,Committee,,09/22/21,05:30 PM,cancelled,3956,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=3956,,,,
Housing Committee,Committee,,09/23/21,11:00 AM,completed,3981,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=3981,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3515&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3515&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2437&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2437&Inline=True
Board of Zoning Appeal,Hearing – Remote,,09/23/21,06:00 PM,completed,3977,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=3977,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3506&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3506&Inline=True,,
City Council,Special,,09/27/21,05:00 PM,completed,3986,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=3986,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3516&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3516&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2403&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2403&Inline=True
City Council,Regular,,09/27/21,05:30 PM,completed,3959,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=3959,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3518&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3518&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2404&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2404&Inline=True
Planning Board,Planning Board,,09/28/21,06:30 PM,completed,3974,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=3974,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3519&Inline=True,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2415&Inline=True
Ordinance Committee,Committee,,09/29/21,05:30 PM,completed,3957,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=3957,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3501&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3501&Inline=True,,
